"","trp1_l43","his1_l43","trp1_l44","his1_l44","trp1_l49","his1_l49","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"DBD:DHDr2_17_A:AD:DHDr2_01_B",956,177,164,22,14,0,57.1217491307403,0.0389945095509207,0.381993531279042,0.720030639334546,NA
"DBD:DHDr2_17_A:AD:DHDr2_02_A",416,382,48,6,13,21,114.238289048635,1.26888863221095,1.51374493686872,0.0156864159286566,NA
"DBD:DHDr2_17_A:AD:DHDr2_02_B",742,10,272,37,33,6,58.7840389769155,-0.0726966605787641,0.362205058649218,0.48097364077926,NA
"DBD:DHDr2_17_A:AD:DHDr2_03_A",245,4,252,64,10,0,35.3878253117608,-0.00464424975525573,0.425940448387493,0.969571284983064,NA
"DBD:DHDr2_17_A:AD:DHDr2_03_B",1295,94,207,11,54,61,188.101350933833,0.179382341898344,0.599428691543097,0.251892037711633,0.569075494153495
"DBD:DHDr2_17_A:AD:DHDr2_04_A",2831,110,194,23,20,2,77.0278099616904,-0.0928011601646948,0.395826892510805,0.399921202512087,NA
"DBD:DHDr2_17_A:AD:DHDr2_04_B",2472,50,555,164,77,32,202.048310361116,0.0312643230033774,0.303813211740416,0.731915779774303,0.904670332325436
"DBD:DHDr2_17_A:AD:DHDr2_05_A",1382,39,245,38,52,4,74.56180854245,-0.161998243519111,0.431095937286024,0.183463794008818,NA
"DBD:DHDr2_17_A:AD:DHDr2_05_B",3537,158,1158,129,67,3,185.369592446784,-0.113474878091791,0.3772278890836,0.293404422029106,0.614378745727617
"DBD:DHDr2_17_A:AD:DHDr2_06_A",1702,1508,160,145,26,5,313.893020596634,1.17545456791323,1.44156545769903,0.0168507375004532,0.0954104725555584
"DBD:DHDr2_17_A:AD:DHDr2_06_B",274,0,223,23,17,2,30.6776727317779,-0.107431158286627,0.5357972717803,0.455654591311457,NA
"DBD:DHDr2_17_A:AD:DHDr2_07_A",10,3,44,8,29,7,32.0870285771167,-0.00133085036618749,0.472604823854559,0.992110719177944,NA
"DBD:DHDr2_17_A:AD:DHDr2_07_B",4004,88,372,50,30,3,108.560093913929,-0.172957098159647,0.476285057372164,0.184843316711967,NA
"DBD:DHDr2_17_A:AD:DHDr2_08_A",1380,115,151,24,18,8,70.4395993941648,0.0321393945154381,0.289952580613641,0.717542314170679,NA
"DBD:DHDr2_17_A:AD:DHDr2_08_B",227,64,192,20,26,1,39.9247331983661,-0.0313223455157474,0.32758405657434,0.744509455071366,NA
"DBD:DHDr2_17_A:AD:DHDr2_09_A",1703,8,424,87,29,8,91.0632238775559,-0.0372068734275897,0.344729796082128,0.709394719278261,NA
"DBD:DHDr2_17_A:AD:DHDr2_09_B",4,8,72,35,27,5,35.9439279161863,0.0283124856648146,0.459281104692421,0.827749639387454,NA
"DBD:DHDr2_17_A:AD:DHDr2_10_A",432,36,322,122,28,3,74.6452009083738,0.0412700614823585,0.334980778739497,0.672356900589473,NA
"DBD:DHDr2_17_A:AD:DHDr2_10_B",3611,264,444,39,29,0,124.504049293138,-0.047497063091906,0.400289887796736,0.67417985754724,0.878194360616072
"DBD:DHDr2_17_A:AD:DHDr2_11_A",253,153,189,21,9,1,45.8480785459192,0.113851547980117,0.452092318222713,0.352422794940291,NA
"DBD:DHDr2_17_A:AD:DHDr2_11_B",4140,13297,465,41,44,8,2126.63350333603,2.60499927011625,2.11690368389885,NA,NA
"DBD:DHDr2_17_A:AD:DHDr2_12_A",117,11,123,21,5,3,22.0473401116515,0.0389097545988067,0.348003346016704,0.698765933201876,NA
"DBD:DHDr2_17_A:AD:DHDr2_12_B",1507,1,457,110,33,1,82.9321540807205,-0.0683075869582994,0.469150271863252,NA,NA
"DBD:DHDr2_17_A:AD:DHDr2_13_A",285,37,142,271,21,16,125.951831829196,0.927920209937645,1.25085108327606,0.0216408226060956,0.116159545454232
"DBD:DHDr2_17_A:AD:DHDr2_13_B",860,7,488,39,23,1,54.9159732657546,-0.245042926259342,0.654023221324959,0.153339161994955,NA
"DBD:DHDr2_17_A:AD:DHDr2_14_A",156,1,127,10,6,0,12.832217936349,-0.198119020029657,0.687619135908458,0.267239126253432,NA
"DBD:DHDr2_17_A:AD:DHDr2_14_B",2092,113,251,15,31,1,72.5305382474333,-0.115196564499875,0.43298818324856,0.33028737076591,NA
"DBD:DHDr2_17_A:AD:DHDr2_15_A",1857,46,314,64,36,2,79.2484046296973,-0.101855737138183,0.364882628926746,0.332006251212936,NA
"DBD:DHDr2_17_A:AD:DHDr2_15_B",1208,18,223,169,4,2,75.3363285528279,0.0949406336891153,0.468576424255809,0.45528807931276,NA
"DBD:DHDr2_17_A:AD:DHDr2_16_A",1901,3,306,52,15,4,63.9988919808731,-0.0991117122445925,0.455372502691848,0.422640076642344,NA
"DBD:DHDr2_17_A:AD:DHDr2_16_B",1830,97,112,15,31,5,69.0312678119437,-0.048901229877907,0.329137846613199,0.611718450489997,NA
"DBD:DHDr2_17_A:AD:DHDr2_17_A",3,0,122,2,5,6,20.1677407852829,0.0458665446172753,0.589483904514355,0.781186087117,NA
"DBD:DHDr2_17_A:AD:DHDr2_17_B",1121,4347,208,823,17,3,903.405569008127,4.19162114134177,1.40963451553297,0.000165881611665866,0.0019927735412029
"DBD:DHDr2_17_A:AD:DHDr2_18_A",1128,85,302,22,23,0,55.403810743215,-0.0899693026260405,0.403489699253657,0.421193294480867,NA
"DBD:DHDr2_17_A:AD:DHDr2_18_B",3555,151,798,173,57,2,173.419694460851,-0.0479785136045989,0.320571402284465,0.61223878239856,0.847098205628233
"DBD:DHDr2_17_A:AD:DHDr2_19_A",231,14,195,42,12,2,33.5842094971877,0.00354712128466767,0.319860394528162,0.970113218014308,NA
"DBD:DHDr2_17_A:AD:DHDr2_19_B",1928,117,571,83,32,33,166.846694685048,0.079618356361833,0.329916940649895,0.41511009127259,0.721674932798175
"DBD:DHDr2_17_A:AD:DHDr2_20_A",222,33,258,51,35,0,48.1687462840697,-0.0572331869832442,0.403565897813156,0.613096967566155,NA
"DBD:DHDr2_17_A:AD:DHDr2_20_B",462,27,261,6,25,1,36.0030394459055,-0.39115572153531,0.787953280000089,0.0704171488548875,NA
"DBD:DHDr2_17_A:AD:ZCON_150_LL_A",4162,299,446,76,51,1,157.995995101347,-0.0378687325189314,0.34177219519672,0.702507920249236,0.892645639690846
"DBD:DHDr2_17_A:AD:ZCON_150_LL_B",3916,290,605,147,42,5,182.570882793383,0.00271438832778485,0.277328234571315,0.974912583606598,0.990397772294756
"DBD:DHDr2_17_A:AD:ZCON_150_resurf_A",4996,226,395,34,19,1,128.676768224337,-0.0836414363262306,0.425805362144941,0.47527491190113,0.765327437923061
"DBD:DHDr2_17_A:AD:ZCON_150_resurf_B",1974,35,168,80,25,6,79.5090348589424,-0.0145054055188317,0.293789396755163,0.870880714269246,NA
"DBD:DHDr2_17_A:AD:ZCON_152_A",1999,332,161,9,4,0,84.4978342790615,0.0635166179712925,0.498372542868943,0.645756436940136,NA
"DBD:DHDr2_17_A:AD:ZCON_152_B",2535,136,133,16,15,2,70.7615338040506,-0.0462778056520491,0.362330245356509,0.655235054239621,NA
"DBD:DHDr2_17_A:AD:ZCON_152_T2_A",3,8,285,71,33,1,49.1870261445544,-0.0282695545878079,0.48676716640115,0.837385800539571,NA
"DBD:DHDr2_17_A:AD:ZCON_152_T2_B",15,23,203,71,13,6,48.6466197266157,0.118130760466815,0.516831399223395,0.392045488895734,NA
"DBD:DHDr2_17_A:AD:ZCON_152_T4_A",567,0,302,52,37,0,50.2686326558671,-0.138892451337689,0.644885223110163,0.417386364264688,NA
"DBD:DHDr2_17_A:AD:ZCON_152_T4_B",6,0,228,35,17,0,26.8623278798999,-0.0790744962093387,0.635987802087526,0.651741665339714,NA
"DBD:DHDr2_17_A:AD:ZCON_154_LL_A",1025,55,811,395,74,22,234.721222182423,0.0955547446824039,0.407595567058617,0.396645425987237,0.707485686160136
"DBD:DHDr2_17_A:AD:ZCON_154_LL_B",6237,201,502,222,90,15,253.052724144248,-0.0215431258041155,0.27108319725268,0.801559805888559,0.926414629305153
"DBD:DHDr2_17_A:AD:ZCON_154_resurf_A",1093,10,181,23,15,0,34.9044506210792,-0.274338038400647,0.697173961348028,0.134425146323461,NA
"DBD:DHDr2_17_A:AD:ZCON_154_resurf_B",881,34,191,83,22,2,59.0913289654381,0.0121673410355104,0.298234545684853,0.892560143845159,NA
"DBD:DHDr2_17_A:AD:ZCON_155_LL_A",5703,13515,1161,174,137,3,2275.41780472299,1.256115630592,1.7085703799375,NA,NA
"DBD:DHDr2_17_A:AD:ZCON_155_LL_B",649,11,377,34,58,14,89.3448634515571,-0.0442795566923014,0.361245803234663,0.668670220388486,NA
"DBD:DHDr2_17_A:AD:ZCON_155_cutT2_A",631,60,237,31,35,0,50.9701407735318,-0.0879493641780834,0.398154460876186,0.426955548990456,NA
"DBD:DHDr2_17_A:AD:ZCON_155_cutT2_B",5,2,232,16,68,21,88.3138493117847,0.00868881254496537,0.509494317050552,0.952127840388274,NA
"DBD:DHDr2_17_A:AD:ZCON_155_cutT4_A",110,0,360,11,38,3,43.5087657654337,-0.302673994896879,0.866740579634891,0.177207867010793,NA
"DBD:DHDr2_17_A:AD:ZCON_155_cutT4_B",3,0,229,27,75,1,54.0047034017905,-0.281781701192991,0.921560450818808,0.236339826920081,NA
"DBD:DHDr2_17_A:AD:ZCON_155_cutT5_A",1,0,260,21,27,0,29.3101819309282,-0.212297940378761,0.857932731022772,0.342763867728468,NA
"DBD:DHDr2_17_A:AD:ZCON_155_cutT5_B",1861,68,1296,157,166,3,211.89824865419,-0.210169938097778,0.569337944213713,0.164873975075244,0.457131671342434
"DBD:DHDr2_17_A:AD:ZCON_155_resurf_A",4984,232,743,94,158,11,244.958977478026,-0.148619605369195,0.387108461442978,0.191206809567407,0.496969725698777
"DBD:DHDr2_17_A:AD:ZCON_155_resurf_B",1404,69,178,16,19,12,71.3473164490643,0.0128306174353358,0.296008752410436,0.886202913483659,NA
"DBD:DHDr2_17_A:AD:ZCON_15_re_loop_LL_A",2693,107,103,12,46,13,102.369656399428,-0.0338132998149252,0.344345079499561,0.73485580857764,NA
"DBD:DHDr2_17_A:AD:ZCON_15_re_loop_LL_B",2217,344,638,70,82,20,201.591485831174,0.0279528021446188,0.264666789595689,0.743011664320866,0.90637939643605
"DBD:DHDr2_17_A:AD:ZCON_15_re_loop_resurf_A",1760,69,171,68,8,11,81.2675805084633,0.0618938032732412,0.332834164080242,0.524501638736007,NA
"DBD:DHDr2_17_A:AD:ZCON_15_re_loop_resurf_B",1721,287,179,17,51,17,133.26762768816,0.0642540108339112,0.360403958217857,0.531841490514319,0.800290667282658
"DBD:DHDr2_17_A:AD:ZCON_2_CC_A",2466,484,290,35,25,0,134.96365676122,0.0574839743992984,0.441580003946475,0.640571043381312,0.865055623587584
"DBD:DHDr2_17_A:AD:ZCON_2_CC_B",186,0,94,16,4,4,20.1748919127218,0.0362806173351618,0.457655890659452,0.778826034794541,NA
"DBD:DHDr2_17_A:AD:ZCON_2_CC_resurf_A",4170,5,45,4,22,2,66.245836707762,-2.07644300007737,1.84163328041708,0.00667039383098877,NA
"DBD:DHDr2_17_A:AD:ZCON_2_CC_resurf_B",1284,22,632,32,74,2,92.4504224486648,-1.06933217479196,1.17762789463254,0.0113112591044273,NA
"DBD:DHDr2_17_A:AD:ZCON_2_CC_resurf_cutT2_A",3738,410,337,11832,23,1,3149.67010380091,3.8557500812432,2.13873370477081,NA,NA
"DBD:DHDr2_17_A:AD:ZCON_2_CC_resurf_cutT2_B",1018,4,867,145,164,5,173.833818837797,-0.157859237786764,0.578877516420162,0.298634387146082,0.617090543190835
"DBD:DHDr2_17_A:AD:ZCON_2_CC_resurf_cutT4_A",5,2,102,25,39,1,31.436108877426,-0.131230850031374,0.624380980039288,0.430004604077197,NA
"DBD:DHDr2_17_A:AD:ZCON_2_CC_resurf_cutT4_B",694,13,240,13,52,0,48.094618543206,-1.29857428511128,1.41947045698439,0.011867499318949,NA
"DBD:DHDr2_17_A:AD:ZCON_2_CC_resurf_cutT6_A",227,0,399,64,48,0,58.7646945745469,-0.124636394098169,0.645337962428981,0.471139650052723,NA
"DBD:DHDr2_17_A:AD:ZCON_2_CC_resurf_cutT6_B",4,0,69,10,33,1,23.0524966180709,-0.23533672173241,0.843142416007541,0.281783543240669,NA
"DBD:DHDr2_17_A:AD:ZCON_37_LL_A",937,19,527,37,55,7,85.7808759227542,-0.1786498700747,0.496294463796427,0.18429764578442,NA
"DBD:DHDr2_17_A:AD:ZCON_37_LL_B",1441,87,461,145,46,7,122.349877832888,0.0168425431161327,0.267211653541128,0.843077088483866,0.941567402559084
"DBD:DHDr2_17_A:AD:ZCON_37_resurf_A",1644,34,64,2,30,0,41.4976410101446,-0.51826999961893,1.06882271402376,0.0752530808519975,NA
"DBD:DHDr2_17_A:AD:ZCON_37_resurf_B",2610,42,232,7,12,0,54.0142018396701,-0.538133494848687,1.03684554960931,0.0617115900265192,NA
"DBD:DHDr2_17_A:AD:ZCON_VR_2_A",232,535,207,60,12,27,167.444317488174,2.45906973155891,1.33091967949824,0.00134481896016553,0.0124629038736973
"DBD:DHDr2_17_A:AD:ZCON_VR_2_B",4004,350,410,99,44,9,180.880704247304,0.0197915064695703,0.277945682019372,0.819282848289495,0.933592841025513
"DBD:DHDr2_17_A:AD:ZCON_VR_2_cutT2_A",1967,39,376,51,38,5,85.7671178440627,-0.138590496573728,0.387457691232495,0.217465552192161,NA
"DBD:DHDr2_17_A:AD:ZCON_VR_2_cutT2_B",1005,50,400,44,72,6,93.4941951036729,-0.142174298802313,0.408551019901489,0.220009533429226,NA
"DBD:DHDr2_17_A:AD:ZCON_VR_2_cutT4_A",404,9,272,7,60,2,51.7388212830982,-1.43015926339831,1.47048175440538,0.00998358871888184,NA
"DBD:DHDr2_17_A:AD:ZCON_VR_2_cutT4_B",10,17,347,32,73,0,60.1233938532454,-0.277633617592296,0.846554760910988,0.204326548162843,NA
"DBD:DHDr2_17_A:AD:ZCON_VR_2_cutT6_A",3,0,303,14,35,1,35.1614253834275,-0.316703858374672,0.962659093546402,0.202513362266148,NA
"DBD:DHDr2_17_A:AD:ZCON_VR_2_cutT6_B",460,0,357,112,54,1,76.6820954335952,-0.0470806977393503,0.502123710272909,0.737972449987271,NA
"DBD:DHDr2_17_A:AD:ZCON_VR_2_resurf_A",661,27,161,111,4,2,52.8913249141995,0.128826561080248,0.483684020849402,0.319825400405616,NA
"DBD:DHDr2_17_A:AD:ZCON_VR_2_resurf_B",1875,104,196,44,38,39,152.828038183801,0.128325637704891,0.445580818422205,0.290183515883716,0.610622495657069
"DBD:DHDr2_17_A:AD:mALb8_A",1746,116,582,49,55,11,123.244509514025,-0.0583001981007546,0.270658187865358,0.509750983016785,0.785888880125315
"DBD:DHDr2_17_A:AD:mALb8_B",2112,18,305,27,27,3,65.9153064020213,-0.42298324241581,0.77241085402734,0.0529388254256458,NA
"DBD:DHDr2_17_A:AD:mALb8_cutT1_A",416,0,63,11,22,0,20.6592697978127,-0.382340135561859,0.995907530394611,0.140847266345161,NA
"DBD:DHDr2_17_A:AD:mALb8_cutT1_B",1568,1713,240,42,64,6,340.368621253019,0.467815773559663,0.989714481953035,NA,NA
"DBD:DHDr2_17_A:AD:mALb8_cutT2_A",533,0,522,75,52,3,78.3147355919823,-0.100141451168319,0.539351114498801,0.492014918287463,NA
"DBD:DHDr2_17_A:AD:mALb8_cutT2_B",127,2,355,19,67,1,55.4251256403499,-0.690712801644968,1.24690875720417,0.0519209406258496,NA
"DBD:DHDr2_17_A:AD:mALb8_cutT3_A",1390,49,3,8,36,0,42.5219519759726,-0.189443627668714,0.699607244040745,0.298473825942616,NA
"DBD:DHDr2_17_A:AD:mALb8_cutT4_A",189,0,117,59,25,0,34.0252485060106,-0.021692382162543,0.5271922482231,0.884450158105168,NA
"DBD:DHDr2_17_A:AD:mALb8_cutT4_B",566,102,313,48,25,0,59.5223448149728,-0.00993275335916735,0.332427040449123,0.918879665678717,NA
"DBD:DHDr2_17_B:AD:A_ZCON_13",351,40,66,6,10,3,25.1821187516345,0.0164956710032302,0.309069144293906,0.858120213890351,NA
"DBD:DHDr2_17_B:AD:A_ZCON_150",3405,307,498,106,11,3,145.613371406242,0.0251189851552709,0.331758323533007,0.795965292060578,0.923474295157661
"DBD:DHDr2_17_B:AD:A_ZCON_154",2600,157,424,40,80,24,167.8370323493,-0.0103691139850699,0.278174774113608,0.904584198166611,0.968341168703377
"DBD:DHDr2_17_B:AD:A_ZCON_155",435,38,367,26,122,6,102.493680311362,-0.296828900645925,0.710943315727808,0.115174948073175,NA
"DBD:DHDr2_17_B:AD:A_ZCON_15_re_loop",1221,27,240,25,12,12,64.5857094866529,0.0059252892369764,0.304166356534156,0.948241948080797,NA
"DBD:DHDr2_17_B:AD:A_ZCON_162",728,89,370,55,22,11,84.2495830674688,0.0527919070067673,0.279340721275253,0.5514909057909,NA
"DBD:DHDr2_17_B:AD:A_ZCON_37_3",1904,27,150,15,27,18,85.0333853059288,-0.000223695738591801,0.338783757737912,0.998198848495023,NA
"DBD:DHDr2_17_B:AD:A_ZCON_37",2185,24,289,47,23,8,80.182047749967,-0.0729167907455239,0.341212379428601,0.462135040626294,NA
"DBD:DHDr2_17_B:AD:A_ZCON_6",1398,20,359,221,29,9,122.694301912409,0.076488730381528,0.389343945848251,0.482497192077721,0.77094290964987
"DBD:DHDr2_17_B:AD:B_ZCON_13",900,17,170,16,31,4,46.9538677648613,-0.195377000853624,0.508576490268761,0.158399509953719,NA
"DBD:DHDr2_17_B:AD:B_ZCON_150",1636,145,296,37,21,5,82.9654014945851,0.00139709741032961,0.268046640291338,0.986879605701206,NA
"DBD:DHDr2_17_B:AD:B_ZCON_154",3953,311,343,54,18,23,175.780722893057,0.060422978066834,0.340225848229361,0.540136174325955,0.804974849889781
"DBD:DHDr2_17_B:AD:B_ZCON_155",111,45,343,24,16,22,80.5369476878055,0.133036319080707,0.509476540440111,0.326118482020576,NA
"DBD:DHDr2_17_B:AD:B_ZCON_15_re_loop",2013,73,562,81,56,41,187.493097729807,0.0578591069331834,0.330173760116219,0.549432543235384,0.81116896575915
"DBD:DHDr2_17_B:AD:B_ZCON_162",3551,155,173,45,12,28,145.028272746772,0.0680785101638005,0.379288724477618,0.524025929706636,0.794524790249694
"DBD:DHDr2_17_B:AD:B_ZCON_37_3",822,2,135,37,35,15,71.4576121924543,0.0220920650978226,0.391738797234513,0.84380013143417,NA
"DBD:DHDr2_17_B:AD:B_ZCON_37",1369,60,374,22,12,4,60.368907302156,-0.0852437737409599,0.341578275682338,0.393730977338802,NA
"DBD:DHDr2_17_B:AD:B_ZCON_6",1132,35,59,34,14,3,42.1654038484968,-0.0136373890535492,0.303335633468149,0.881005504493928,NA
"DBD:DHDr2_17_B:AD:DHDr2_00_A",1734,28,175,4,21,4,50.7321597825839,-0.28780673087843,0.687982553033102,0.115343028921802,NA
"DBD:DHDr2_17_B:AD:DHDr2_00_B",694,87,139,5,7,28,87.690255155028,0.334413695950797,0.814718228090485,0.118611476436057,NA
"DBD:DHDr2_17_B:AD:DHDr2_01_A",157,0,159,3,6,4,20.2850508977911,-0.0592484828114112,0.510122643416561,0.676261137986679,NA
"DBD:DHDr2_17_B:AD:DHDr2_01_B",511,46,289,52,6,1,43.4867155881359,0.010685333292335,0.319179385077214,0.909962673390569,NA
"DBD:DHDr2_17_B:AD:DHDr2_02_A",373,7,94,56,3,15,55.0927323982919,0.424419251640524,0.915149257858541,0.0848093761599724,NA
"DBD:DHDr2_17_B:AD:DHDr2_02_B",596,1,122,23,35,13,60.5650992108726,0.00736389831867483,0.407128299429056,0.949654284631483,NA
"DBD:DHDr2_17_B:AD:DHDr2_03_A",516,64,54,20,4,12,48.9298020391678,0.377153296281007,0.781681859372713,0.0764698315396156,NA
"DBD:DHDr2_17_B:AD:DHDr2_03_B",2503,114,281,11,24,176,423.894119545995,0.707891259950099,1.28005749884692,0.0522875645242963,0.220831714848448
"DBD:DHDr2_17_B:AD:DHDr2_04_A",489,19,172,27,17,6,42.830164630109,-0.00644405234275727,0.285037034709256,0.941367827196933,NA
"DBD:DHDr2_17_B:AD:DHDr2_04_B",3378,90,101,10,30,106,285.335546337718,0.277632303605445,0.798062450455659,0.17898221569053,0.479428309825571
"DBD:DHDr2_17_B:AD:DHDr2_05_A",2195,346,58,4,17,15,119.17804101262,0.125763603831376,0.531204800448278,0.373269096924264,NA
"DBD:DHDr2_17_B:AD:DHDr2_05_B",1101,8,364,30,61,13,91.9411832956225,-0.0785567875203171,0.404183710500971,0.483974389637433,NA
"DBD:DHDr2_17_B:AD:DHDr2_06_A",1236,13,299,26,14,12,66.3959482190057,-0.0156843503465471,0.32650158592055,0.87034338596285,NA
"DBD:DHDr2_17_B:AD:DHDr2_06_B",433,113,162,19,10,9,56.6392199916442,0.174182821959968,0.475975119373748,0.182009155020153,NA
"DBD:DHDr2_17_B:AD:DHDr2_07_A",2623,110,375,78,26,21,137.261184063853,0.0384980241810511,0.282039499831654,0.661508101126416,0.874230452443784
"DBD:DHDr2_17_B:AD:DHDr2_07_B",645,6413,345,9884,17,140,3800.41106566497,6.50269443307983,0.967276409845074,2.4898296004563e-12,1.66269356112825e-10
"DBD:DHDr2_17_B:AD:DHDr2_08_A",9,4,225,7,29,463,950.419030755959,2.41928680803287,2.40991756092405,NA,NA
"DBD:DHDr2_17_B:AD:DHDr2_08_B",2180,134,243,27,23,8,89.6669658903938,-0.0120963979788942,0.280317792027419,0.88924613523094,NA
"DBD:DHDr2_17_B:AD:DHDr2_09_A",1420,61,150,10,13,33,106.699528392991,0.161367897205299,0.558026270194672,0.27127943582855,NA
"DBD:DHDr2_17_B:AD:DHDr2_09_B",50,3,223,2,11,12,40.3445172050465,0.0494294708794442,0.488577725576224,0.717760857025942,NA
"DBD:DHDr2_17_B:AD:DHDr2_10_A",608,34,173,24,14,13,58.3262436005178,0.0727818640613333,0.347681061306362,0.468207971091016,NA
"DBD:DHDr2_17_B:AD:DHDr2_10_B",1468,96,139,50,14,5,66.8263252850843,0.0343326845891825,0.28615541296531,0.697493827326924,NA
"DBD:DHDr2_17_B:AD:DHDr2_11_A",795,10,330,69,7,6,57.8929392657022,0.0156818980357292,0.339219297146639,0.874211417526479,NA
"DBD:DHDr2_17_B:AD:DHDr2_11_B",2981,34706,673,20605,49,3582,17743.7792307434,7.44437737751339,0.656287781804146,7.21632749323638e-31,1.63846715733932e-27
"DBD:DHDr2_17_B:AD:DHDr2_12_A",284,34,84,17,3,10,37.7848384303913,0.291001831412681,0.683436872194713,0.110331985669754,NA
"DBD:DHDr2_17_B:AD:DHDr2_12_B",707,21,274,9,14,5,42.0910320196262,-0.118213962530487,0.414217719757323,0.302944332618909,NA
"DBD:DHDr2_17_B:AD:DHDr2_13_A",2253,403,349,62,23,26,180.6770728185,0.203146205778243,0.509613983340819,0.145674691934397,0.425840959643962
"DBD:DHDr2_17_B:AD:DHDr2_13_B",3332,220,220,67,20,0,107.815650155039,-0.0129679483315301,0.377886136070201,0.905109859748732,NA
"DBD:DHDr2_17_B:AD:DHDr2_14_A",802,31,131,5,12,2,30.543423113227,-0.131859648461716,0.444446631074085,0.276886744808873,NA
"DBD:DHDr2_17_B:AD:DHDr2_14_B",2193,208,181,64,9,2,89.2121512859708,0.0452080144938345,0.35080649490571,0.654483574352208,NA
"DBD:DHDr2_17_B:AD:DHDr2_15_A",2563,42,327,32,53,16,115.133115339517,-0.0670085945148479,0.337445242880324,0.495256055166173,NA
"DBD:DHDr2_17_B:AD:DHDr2_15_B",1520,10,216,13,5,8,50.1012039512374,-0.0608059378109108,0.398042215814962,0.585815698328142,NA
"DBD:DHDr2_17_B:AD:DHDr2_16_A",814,32,223,25,48,8,68.7787203155448,-0.0757245866360429,0.340424850305749,0.445049523694952,NA
"DBD:DHDr2_17_B:AD:DHDr2_16_B",865,25,115,2,30,4,41.3321855829944,-0.183624853580055,0.569148804618639,0.219641357675535,NA
"DBD:DHDr2_17_B:AD:DHDr2_17_A",57,82,29,35,3,59,142.470564746148,4.86771408658156,1.17823603413057,7.46910277302799e-06,0.000125619243304889
"DBD:DHDr2_17_B:AD:DHDr2_17_B",3110,470,212,33,14,8,147.214822848994,0.0893437167120761,0.419811820285341,0.439278058020397,0.74025926613227
"DBD:DHDr2_17_B:AD:DHDr2_18_A",911,45,291,37,29,10,72.9712468283881,-0.0109295431224932,0.265957234808528,0.897431699478886,NA
"DBD:DHDr2_17_B:AD:DHDr2_18_B",755,7,129,4,50,3,45.8298035088145,-0.895594450437101,1.28329973974558,0.0262262199026076,NA
"DBD:DHDr2_17_B:AD:DHDr2_19_A",382,126,191,35,10,12,69.3462343329986,0.322177795439057,0.646270613156197,0.0732531155855595,NA
"DBD:DHDr2_17_B:AD:DHDr2_19_B",2838,483,546,180,38,104,400.974369120756,0.857857376195559,1.07665058630923,0.0165831999663427,0.094130388808953
"DBD:DHDr2_17_B:AD:DHDr2_20_A",321,1,179,8,11,1,20.8281918891826,-0.424660734820225,0.933681526645028,0.0895935171418624,NA
"DBD:DHDr2_17_B:AD:DHDr2_20_B",616,5,188,36,16,11,54.6864019903878,0.0347579720204317,0.359516430685712,0.736783693947332,NA
"DBD:DHDr2_17_B:AD:ZCON_150_LL_A",3510,180,426,102,35,10,148.691877366966,-0.00404029914995848,0.258377441665808,0.961568622866147,0.985250868247692
"DBD:DHDr2_17_B:AD:ZCON_150_LL_B",3008,114,336,56,35,12,121.258931481634,-0.0294537557843946,0.268577677726373,0.731254621376368,0.904670332325436
"DBD:DHDr2_17_B:AD:ZCON_150_resurf_A",753,7,125,32,13,2,33.4388934159244,-0.0582399300409749,0.359318836797711,0.570345818464435,NA
"DBD:DHDr2_17_B:AD:ZCON_150_resurf_B",346,17,158,18,15,8,41.0279830546181,0.0199787381885486,0.311131802590662,0.829347147904199,NA
"DBD:DHDr2_17_B:AD:ZCON_152_A",640,80,30,5,4,0,23.953887844664,0.0357903779825162,0.434347543474295,0.770745982138517,NA
"DBD:DHDr2_17_B:AD:ZCON_152_B",2613,222,42,8,11,10,92.7817386078741,0.0497313101755337,0.414055751508963,0.669214640820919,NA
"DBD:DHDr2_17_B:AD:ZCON_152_T2_A",328,14,281,95,43,1,64.4838838833999,-0.0246722868855372,0.37243934303949,0.817675874796716,NA
"DBD:DHDr2_17_B:AD:ZCON_152_T2_B",134,117,217,187,13,25,132.370223628328,1.66877007353588,1.40054319389458,0.00531943853925004,0.0381002687803382
"DBD:DHDr2_17_B:AD:ZCON_152_T4_A",3,0,238,44,26,1,35.7708305060685,-0.0615523163773294,0.586512636661677,0.705866997012305,NA
