"","trp1_l68","his1_l68","trp1_new_1_smaller","his1_new_1_smaller","trp1_new_2_smaller","his1_new_2_smaller","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"DBD:P6A:AD:PUMA_M144A_I137A",7030,424,1396,85,1076,215,820.227494518053,-0.191305894693244,0.368557908251733,0.311667402607393,NA
"DBD:P6A:AD:PUMA_M144A_R143A",6879,612,2066,1245,1298,223,1654.87181498163,0.208280980604498,0.442823532526271,0.264669871693806,0.41906063018186
"DBD:P6A:AD:PUMA_M144A_W133F",8737,688,2079,227,1078,132,1097.20104982132,-0.0919162862077361,0.36989160393447,0.606461438994661,NA
"DBD:P6A:AD:PUMA_M144A_Y152A",6852,574,1422,117,1148,124,864.229647710502,-0.126823865666489,0.366224901917467,0.48734906648218,NA
"DBD:P6A:AD:Jerala_P1",2143,187,1398,103,1028,125,476.916560809959,-0.237715271853237,0.316302365315845,0.23148826630523,NA
"DBD:P6A:AD:Jerala_P2",4291,390,4207,439,2215,308,1229.39727880923,-0.0878679059358917,0.340088145743429,0.638465058402013,NA
"DBD:P6A:AD:Jerala_P3",1493,77,2243,188,1480,319,634.346233951486,-0.107196219404195,0.342590123401448,0.567016683010161,NA
"DBD:P6A:AD:Jerala_P4",2193,253,2671,177,1569,242,734.506918352112,-0.17205806287068,0.3152319222554,0.380190062349964,NA
"DBD:P6A:AD:Jerala_P5",1562,67431,2152,49707,1628,68555,86850.4736564947,7.65546856166295,0.727347315978826,1.31275216840382e-26,4.34307205107314e-24
"DBD:P6A:AD:Jerala_P6",1804,232,2820,208,2560,2582,1820.83881579321,0.278455513297643,0.54811054823897,0.171081121259879,0.310713506994044
"DBD:P6A:AD:Jerala_P7",1594,103,1825,1378,1143,140,1227.69661432908,0.406818564137308,0.650358997846217,NA,NA
"DBD:P6A:AD:Jerala_P8",3394,179,2629,205,1497,371,817.577322214011,-0.148210744730664,0.321330902916494,0.445408826801485,NA
"DBD:P6A:AD:Jerala_P9",1598,84,1662,132,1210,228,506.223835528612,-0.175850661170497,0.332499971057014,0.363700462059284,NA
"DBD:P6A:AD:Jerala_P10",2916,313,1644,332,778,134,694.032562326742,0.104272407529802,0.331566523994713,0.583465661100593,NA
"DBD:P6A:AD:Jerala_P11",1894,186,2608,256,1493,491,834.205354583136,0.0446107911279957,0.330345647800216,0.813161796829233,NA
"DBD:P6A:AD:Jerala_P12",1132,99,3178,217,1269,317,681.51936115012,-0.0895163644415478,0.346934246847514,0.628454014381564,NA
"DBD:P7A:AD:P8A",5811,230863,1045,26847,714,21978,121065.826201738,7.84069719539858,0.984288998940785,2.85582449516337e-16,6.13381435048132e-15
"DBD:P7A:AD:N1",2242,308,1368,2563,778,5317,4162.52689134957,3.27931489530022,1.4568299820128,0.000526980043857407,0.00342537028507315
"DBD:P7A:AD:N2",8978,2689,1747,3578,1145,10810,8419.44908173489,2.93741971187336,1.49713808476132,0.000883660819616012,0.00545660556112887
"DBD:P7A:AD:AN3",13040,917,3266,162,1890,289,1563.50889190649,-0.154029184942067,0.400674978835886,0.3929366890582,0.559396900273056
"DBD:P7A:AD:AN35",6610,453,2285,133,1251,256,933.337061725314,-0.182988576456414,0.349016904687545,0.338695161935413,NA
"DBD:P7A:AD:AN4",6089,2241,1770,145,1042,339,1637.52846915821,0.27074693283599,0.517351650672088,0.175613268724889,0.316616623175529
"DBD:P7A:AD:BN3",5511,230,1600,69,771,91,593.924960504634,-0.471711952155925,0.472411659890739,0.0374995280954243,NA
"DBD:P7A:AD:BN35",6950,2127,2894,426,1995,846,2176.70200277134,0.265558519893428,0.466237414267973,0.17664311769074,0.317315273233547
"DBD:P7A:AD:BN4",11542,2059,3865,231,1837,448,2110.03567361949,0.0615392712104671,0.39929595886816,0.716178570434689,0.817072087285765
"DBD:P7A:AD:PUMA_M144A_A139G",7099,306,2568,94,1229,2227,1714.85915152816,0.167648202605969,0.456481065547868,0.351965482752943,0.521518532829526
"DBD:P7A:AD:PUMA_M144A_A139G_A150G",5204,356,1558,164,825,163,722.61084519652,-0.124782304766962,0.335505657974468,0.511559769859914,NA
"DBD:P7A:AD:PUMA_M144A_D147G",9568,977,1755,81,1231,188,1183.99263411503,-0.0600195244494524,0.385488186725684,0.726886444470135,NA
"DBD:P7A:AD:PUMA_M144A_E132A",10101,2971,3053,161,1337,124,2143.90696061645,0.13349181975952,0.470636317155859,NA,NA
"DBD:P7A:AD:PUMA_M144A_E136G",8971,585,2208,529,1389,442,1415.92331622692,0.0378894887531305,0.356698932575771,0.832659927316757,NA
"DBD:P7A:AD:PUMA_M144A_E158A",7837,543,297,3,99,37,612.877673750792,-0.0625534288087245,0.622202854538257,NA,NA
"DBD:P7A:AD:PUMA_M144A_I137A",10123,575,3367,290,1260,183,1269.57864509813,-0.174155279178641,0.381743458158582,0.34720034232939,NA
"DBD:P7A:AD:PUMA_M144A_R143A",6587,479,2329,130,1404,30580,13709.2041483133,3.34494702857011,1.92716985734198,NA,NA
"DBD:P7A:AD:PUMA_M144A_W133F",9642,716,2881,168,1623,154,1227.62309526285,-0.181606119572579,0.391690702860458,0.326519604584397,NA
"DBD:P7A:AD:PUMA_M144A_Y152A",8130,603,2099,3340,1219,3711,4423.04257363842,1.06951278105802,1.26626215910601,0.0167639490062559,0.0638203596347027
"DBD:P7A:AD:Jerala_P1",2035,108,2488,312,1370,181,691.444076035318,-0.0994068236220507,0.339344434487694,0.596539792433022,NA
"DBD:P7A:AD:Jerala_P2",1097,181,4079,535,2727,613,1233.00981904916,0.0377927450983747,0.372557636349207,0.828030615430801,NA
"DBD:P7A:AD:Jerala_P3",2498,219,2408,2468,1703,1651,2697.41036418404,0.912324092733773,1.11090466208638,0.0195143514350049,0.0719409672305404
"DBD:P7A:AD:Jerala_P4",1947,166,3914,200,1630,244,786.611299526426,-0.268639402720255,0.355011311765814,0.175624226599875,NA
"DBD:P7A:AD:Jerala_P5",1048,137,3258,187,2382,294,783.449301899754,-0.219611617575481,0.373763030234607,0.252123445339676,NA
"DBD:P7A:AD:Jerala_P6",1022,68,2827,1038,2320,292,1230.100573854,0.142526076169744,0.431231680959873,0.419286372573711,NA
"DBD:P7A:AD:Jerala_P7",2039,440,3008,127,1638,248,805.644113587486,-0.0973770440277928,0.330590891912704,0.608589437453577,NA
"DBD:P7A:AD:Jerala_P8",1541,46666,2335,43350,1323,64901,72906.4245666481,7.49224388685032,0.721492560029197,6.21020473984253e-26,1.0226137138274e-23
"DBD:P7A:AD:Jerala_P9",3348,215,2059,285,1614,294,822.11400992017,-0.073416128976471,0.316271134474756,0.703836485528055,NA
"DBD:P7A:AD:Jerala_P10",2976,230,1809,122,1274,237,640.242247987688,-0.201094620857808,0.308223659905438,0.309231881130846,NA
"DBD:P7A:AD:Jerala_P11",1560,103,3555,206,1533,292,735.12475210659,-0.194335193040363,0.355790498440742,0.309476260343614,NA
"DBD:P7A:AD:Jerala_P12",2441,106,3345,196,1425,4025,2314.32600504904,0.472269659250373,0.828764096499171,0.079214578365697,0.202756485557795
"DBD:P8A:AD:N1",2800,503,1322,94,894,180,635.536000625315,0.0647261239015031,0.333183643670429,0.731066721046286,NA
"DBD:P8A:AD:N2",11804,12107,916,89,843,1694,6423.80195966672,1.0365452532926,1.47022499705639,0.0294245181649215,0.0962629932017963
"DBD:P8A:AD:AN3",11724,571,4081,295,1873,207,1457.80219111758,-0.251157517454611,0.413391309549182,0.195110187258633,NA
"DBD:P8A:AD:AN35",12296,5165,3450,320,1667,3014,4514.59456067685,0.454494113806247,0.804575923774657,0.0835836644908952,0.206348549476711
"DBD:P8A:AD:AN4",8408,718,1528,202,1332,277,1132.29394760814,-0.0409829323366324,0.357910038907265,0.818902947909285,NA
"DBD:P8A:AD:BN3",5657,353,2740,57,1466,268,860.123999816983,-0.310871709210993,0.39315118243917,0.123941357007432,NA
"DBD:P8A:AD:BN35",10388,838,3237,186,2303,201,1432.27707962375,-0.171763232216257,0.393517143151465,0.349374814258129,NA
"DBD:P8A:AD:BN4",12984,23979,3467,414,1771,6245,13739.998309261,2.6862359932307,1.69160800578589,0.00198303262381227,0.0108846457351473
"DBD:P8A:AD:PUMA_M144A_A139G",12874,5079,2372,7003,1270,256,7245.44443522266,1.04782145520089,1.39258738873104,0.0242010578417108,0.0848686493033395
"DBD:P8A:AD:PUMA_M144A_A139G_A150G",9736,630,1460,157,923,119,1014.97009661836,-0.135948345801394,0.387742924732762,0.448872732206734,NA
"DBD:P8A:AD:PUMA_M144A_D147G",10729,1134,1588,2345,1032,286,2668.13567294808,0.317508662271141,0.630634980886591,0.145123395993552,0.284468937348534
"DBD:P8A:AD:PUMA_M144A_E132A",11584,979,2499,83,1745,488,1498.9536031144,-0.0703309317822281,0.387567642786835,0.683027164538202,0.793918633604404
"DBD:P8A:AD:PUMA_M144A_E136G",12128,823,2986,291,1141,5336,3590.88805153889,0.340029565422275,0.69649630120016,0.138287891950632,0.273757954249151
"DBD:P8A:AD:PUMA_M144A_E158A",10226,784,231,36,107,7,820.696366475925,-0.0433303608753262,0.623652159202242,NA,NA
"DBD:P8A:AD:PUMA_M144A_I137A",13831,886,2537,693,1225,241,1770.62027409463,-0.00161029823677607,0.385900928357242,0.992411005473096,0.994424009540993
"DBD:P8A:AD:PUMA_M144A_R143A",13233,988,2367,307,1223,820,1787.64287766787,0.0285366047938662,0.379508674312191,0.867886134262851,0.92594815399513
"DBD:P8A:AD:PUMA_M144A_W133F",8123,1139,2681,207,1331,493,1459.72567845899,0.066446679713963,0.368798078828671,0.706967933687853,NA
"DBD:P8A:AD:PUMA_M144A_Y152A",7557,466,1867,2440,1318,146,2298.15310819873,0.311877577155014,0.630239271591947,0.150545009986644,0.290504823958603
"DBD:P8A:AD:Jerala_P1",1619,417,1998,239,1278,154,705.669328725634,0.0772476982876017,0.326383154975647,0.685372349738928,NA
"DBD:P8A:AD:Jerala_P2",3005,212,4599,294,3032,453,1180.8768571755,-0.199762425029972,0.365650820941625,0.294117901262021,NA
"DBD:P8A:AD:Jerala_P3",2266,302,2937,2346,2122,969,2437.17803844956,0.567165633035226,0.825556220287527,0.046396999581284,0.134824222312672
"DBD:P8A:AD:Jerala_P4",701,58,3447,162,1972,7186,3588.79108563717,0.778961870800109,1.26043448355318,NA,NA
"DBD:P8A:AD:Jerala_P5",1886,100,3341,8022,2168,1417,5959.97667566527,1.52368874720477,1.69181542375518,0.0131649641119956,0.0536682382819627
"DBD:P8A:AD:Jerala_P6",4604,403,3730,385,1930,511,1242.66603134609,-0.0138271080127397,0.330934126400129,0.941427639592348,NA
"DBD:P8A:AD:Jerala_P7",863,30952,2028,20204,1349,26316,36265.336520497,6.67896546212907,0.77468556294155,1.91087627923301e-18,6.29315254627404e-17
"DBD:P8A:AD:Jerala_P8",3320,242,2956,168,1843,238,817.749282649313,-0.326800108874438,0.333045575524738,0.107949935297123,NA
"DBD:P8A:AD:Jerala_P9",1546,178,2254,186,2563,360,804.621412064199,-0.147533453909655,0.345770810090572,0.435238593811983,NA
"DBD:P8A:AD:Jerala_P10",1423,192,1892,242,1609,641,837.572154982157,0.159777785545008,0.350115076121535,0.39817773310491,NA
"DBD:P8A:AD:Jerala_P11",3593,212,2766,795,1710,327,1205.42262715007,0.119465879136727,0.369425265897192,0.509566265214493,NA
"DBD:P8A:AD:Jerala_P12",507,24,3233,356,1648,164,684.044686569917,-0.0842658708636742,0.392987060130161,0.62525078608586,NA
"DBD:N1:AD:N2",2113,97516,1605,6600,872,9047,48311.1375993775,7.06949342232067,0.937318691270695,NA,NA
"DBD:N1:AD:AN3",6968,964,2913,227,2013,333,1365.21169640363,-0.00895241940937093,0.354851105681647,0.960204309809956,NA
"DBD:N1:AD:AN35",3244,424,4251,310,2265,327,1136.09022252801,-0.115565924361687,0.335392276005937,0.542305224474467,NA
"DBD:N1:AD:AN4",6734,2760,2562,607,1811,38971,18527.3985413377,4.35947170641954,1.31445742622676,7.4990049238693e-05,0.000588017211490704
"DBD:N1:AD:BN3",6443,859,2392,137,1695,205,1126.25570941711,-0.0510313346245237,0.359538809912876,0.775385903310153,NA
"DBD:N1:AD:BN35",11177,3457,2743,1207,1730,402,3156.20918811822,0.299920375674247,0.594738494505036,0.155676983722262,0.296928300999217
"DBD:N1:AD:BN4",5109,33762,2869,5344,2076,8377,21282.1284146056,4.85596369873648,0.900480256854716,3.41833314525621e-08,3.09107660655678e-07
"DBD:N1:AD:PUMA_M144A_A139G",1825,183,1570,206,1230,174,574.961003556378,-0.060198092029092,0.311018212794848,0.756383402750819,NA
"DBD:N1:AD:PUMA_M144A_A139G_A150G",2914,325,1432,138,881,140,582.178123059486,-0.0562858669648102,0.3162627589803,0.77039625305749,NA
"DBD:N1:AD:PUMA_M144A_D147G",2673,202,1479,738,1017,175,912.148493684655,0.257618095033053,0.410331438236348,0.186125878549816,NA
"DBD:N1:AD:PUMA_M144A_E132A",4410,2736,1768,65,1118,173,1658.30046214136,0.330956332822305,0.631540086963969,NA,NA
"DBD:N1:AD:PUMA_M144A_E136G",2472,326,2138,267,1155,11612,5536.03404837989,2.37076280731645,1.86983744093057,NA,NA
"DBD:N1:AD:PUMA_M144A_E158A",3120,317,1511,153,1099,138,623.039942382981,-0.10824700723592,0.316763913571843,0.576451882489393,NA
"DBD:N1:AD:PUMA_M144A_I137A",2403,316,1370,72,923,182,534.549249985005,-0.0647687825220975,0.321989677646856,0.735287224780879,NA
"DBD:N1:AD:PUMA_M144A_R143A",3842,403,858,86,606,472,699.540460151997,0.161872639635836,0.357757308980842,0.38868735416819,NA
"DBD:N1:AD:PUMA_M144A_W133F",2037,181,532,47,328,305,386.777159885876,0.159285127224641,0.363518706890719,0.392910967723107,NA
"DBD:N1:AD:PUMA_M144A_Y152A",1754,330,1562,69,757,64,455.799489094023,-0.0860174153720538,0.345197851828728,0.642577289720684,NA
"DBD:N1:AD:Jerala_P1",731,82,2999,833,1849,381,1100.77778757039,0.156125061358658,0.42110961507457,0.383098975554691,NA
"DBD:N1:AD:Jerala_P2",543,61,1720,247,1389,389,609.008976680074,0.0750438882882078,0.364538950164255,0.674393871933942,NA
"DBD:N1:AD:Jerala_P3",503,42,1526,120,1032,138,369.433183511301,-0.154305375381103,0.372881930095939,0.40221248004161,NA
"DBD:N1:AD:Jerala_P4",835,148,2264,9972,1734,550,6627.46994936959,2.55646630844314,1.99544847981593,NA,NA
"DBD:N1:AD:Jerala_P5",2262,362,1590,96,1611,348,714.947604307591,-0.01063827254864,0.324817688940081,0.955375842461376,NA
"DBD:N1:AD:Jerala_P6",267,54,1114,180,625,86,311.187891840657,0.04514887848896,0.368849439570263,0.796959741432562,NA
"DBD:N1:AD:Jerala_P7",993,67,1317,186,987,231,462.206759910479,0.0192807246281004,0.338815379538027,0.917214775065231,NA
"DBD:N1:AD:Jerala_P8",828,94,1639,1135,728,248,1036.50817140948,0.699796636215479,0.845894544761958,0.0240166236433839,NA
"DBD:N1:AD:Jerala_P9",722,716,1417,109,932,224,669.93380758141,0.339333303196905,0.429121761481976,0.100425228588144,NA
"DBD:N1:AD:Jerala_P10",1397,173,1099,120,747,159,415.835001566129,0.0130671197154708,0.307292551766398,0.946415198672588,NA
"DBD:N1:AD:Jerala_P11",1136,437,1164,127,690,390,613.072961864804,0.47654454168327,0.40971177627511,0.0309109750432626,NA
"DBD:N1:AD:Jerala_P12",188,26,1658,297,979,2232,1338.56019125832,0.79854718024766,1.09775004986189,0.029850071190976,NA
"DBD:N2:AD:AN3",12435,560,3459,108,1965,281,1373.57996412555,-0.339412053412739,0.477145581851574,0.104147833212087,NA
"DBD:N2:AD:AN35",11970,603,2384,107,1170,831,1453.81397237328,-0.0522944157310458,0.382449756945011,0.761121548803872,NA
"DBD:N2:AD:AN4",8874,575,1533,152,1067,184,998.042282020599,-0.137928815521679,0.37199179898604,0.449872779159778,NA
"DBD:N2:AD:BN3",12582,535,2162,3057,1560,228,2993.88649142706,0.228446350285692,0.575225557821875,0.247742846179619,0.401262183648301
"DBD:N2:AD:BN35",16737,1142,3192,155,1717,810,2010.77940678101,-0.0535746745302434,0.395652389544866,0.751586151700628,0.842455069564705
"DBD:N2:AD:BN4",10912,574,2235,183,1125,253,1184.24699990073,-0.174645122474232,0.384565728874582,0.345073860570189,NA
"DBD:N2:AD:PUMA_M144A_A139G",9971,461,1896,114,1310,118,995.737343547912,-0.328708245322699,0.458652334355102,0.111028038138698,NA
"DBD:N2:AD:PUMA_M144A_A139G_A150G",10614,573,1095,112,749,83,947.19960816353,-0.183868374725182,0.422767245688134,0.315630819978398,NA
"DBD:N2:AD:PUMA_M144A_D147G",16036,906,2106,417,1337,148,1654.92860312749,-0.0934182011009352,0.405033569324322,0.586449572500906,0.71356179511194
"DBD:N2:AD:PUMA_M144A_E132A",16850,764,1732,348,1237,2716,2636.63426554181,0.127742672525311,0.456010605476154,0.462965866009309,0.628310818155491
"DBD:N2:AD:PUMA_M144A_E136G",11464,47307,1990,229,1197,194,20500.5866811824,3.6193041693082,1.92342426593876,NA,NA
"DBD:N2:AD:PUMA_M144A_E158A",6220,362,211,21,124,26,470.741772967794,-0.0873810517712493,0.57458306233838,NA,NA
"DBD:N2:AD:PUMA_M144A_I137A",14432,788,2366,206,1586,363,1541.40235795393,-0.142130095086424,0.396325238087077,0.427536736791675,0.587331801902753
"DBD:N2:AD:PUMA_M144A_R143A",8318,701,1627,119,1192,1020,1376.00212583074,0.0924642481398853,0.383870675439414,0.597577386777861,NA
"DBD:N2:AD:PUMA_M144A_W133F",6679,311,2386,1040,1702,267,1478.30716956197,0.106401886200139,0.387241986536802,0.545505642601872,0.682227309988164
"DBD:N2:AD:PUMA_M144A_Y152A",13309,664,1964,125,1368,171,1264.52229940862,-0.233101105707088,0.442308401878116,0.221783949476983,NA
"DBD:N2:AD:Jerala_P1",2544,148,1924,154,1243,258,619.596236850528,-0.18312605234157,0.312294737090717,0.352112918244426,NA
"DBD:N2:AD:Jerala_P2",1799,118,5043,265,3200,3206,2274.27833179228,0.184976689307793,0.515344902953636,0.318772825123533,0.48157117923861
"DBD:N2:AD:Jerala_P3",2437,362,2770,194,1559,230,800.535502756871,-0.103416585673926,0.3159547621817,0.593660653897506,NA
"DBD:N2:AD:Jerala_P4",5651,472,3462,1621,2143,8656,5487.57591167674,1.14325699497824,1.36404633972941,0.0169394940974647,0.0638758820154954
"DBD:N2:AD:Jerala_P5",4490,194,3922,872,2169,531,1488.10587289598,0.0724596165955834,0.372972154839834,0.680545524019346,0.793918633604404
"DBD:N2:AD:Jerala_P6",1290,73,3565,974,2217,476,1318.74075096049,0.132746631960745,0.419655774054684,0.449663347937966,NA
"DBD:N2:AD:Jerala_P7",4784,1465,2804,235,1590,1902,2091.46696268374,0.405738760368654,0.591785439131844,0.0761678582876165,0.195973552052513
"DBD:N2:AD:Jerala_P8",3534,162,2998,247,2098,319,903.934931489792,-0.238715637661396,0.342140903943379,0.224908896020203,NA
"DBD:N2:AD:Jerala_P9",1283,47,2186,1571,1756,369,1487.65867703075,0.346524095522453,0.636146600923353,0.120875825986889,0.254293585836231
"DBD:N2:AD:Jerala_P10",4848,212,1199,63,1136,180,603.080428318301,-0.362665518684771,0.389897953095706,0.0811105752998717,NA
"DBD:N2:AD:Jerala_P11",2302,241,2335,782,2013,374,1176.51837369084,0.178387629082057,0.381227810767611,0.337181868298481,NA
"DBD:N2:AD:Jerala_P12",2734,3291,3250,222,1864,567,2242.43955424346,0.452125793773857,0.711478032908713,0.0705710537746564,0.183484739814107
"DBD:AN3:AD:AN35",24139,1865,4866,395,3347,522,2925.68728850861,-0.0808960843185931,0.416112888144451,0.632428986197511,0.756464695354892
"DBD:AN3:AD:AN4",20633,1844,3886,2571,2731,394,3891.29544470794,0.124824416330754,0.466513185664607,0.472912963674927,0.634252898349858
"DBD:AN3:AD:BN3",15522,1091,4700,255,2726,711,2151.59647701134,-0.0988194446070266,0.38855361510318,0.572099158541609,0.703027324177997
"DBD:AN3:AD:BN35",26331,1972,6655,473,3579,494,3236.41871013093,-0.0962432070531709,0.424858911111815,0.57201785051305,0.703027324177997
"DBD:AN3:AD:BN4",22009,1789,5597,404,3623,605,2915.24155638794,-0.0793461809462304,0.408392954379304,0.64016315060282,0.762386832353729
"DBD:AN3:AD:PUMA_M144A_A139G",17914,1622,5543,528,2982,471,2617.06057201213,-0.0514695127779612,0.393748325185094,0.761320697027403,0.847055009755714
"DBD:AN3:AD:PUMA_M144A_A139G_A150G",16450,1360,2769,164,2220,332,1917.00434006141,-0.0892549087971759,0.406413124727524,0.601854585885485,0.728716091733896
"DBD:AN3:AD:PUMA_M144A_D147G",22742,2122,3991,472,2586,397,2832.50552117191,-0.0299076158014459,0.411219685604448,0.856596696224938,0.91753969128215
"DBD:AN3:AD:PUMA_M144A_E132A",21502,1985,5353,407,3105,819,2998.09176816943,-0.0304311794197657,0.401313340294472,0.855276964056539,0.91753969128215
"DBD:AN3:AD:PUMA_M144A_E136G",16297,1283,4166,367,2563,327,2120.5048594223,-0.0945363128819783,0.395910406388782,0.585092624873175,0.71356179511194
"DBD:AN3:AD:PUMA_M144A_E158A",13261,1341,680,66,481,161,1332.13148106907,-0.00330444536677764,0.419570940654236,NA,NA
"DBD:AN3:AD:PUMA_M144A_I137A",18487,1137,4938,452,3340,885,2568.57270500963,-0.0784209106734906,0.389060885520408,0.649730233159373,0.767863002824714
"DBD:AN3:AD:PUMA_M144A_R143A",20941,1702,4055,206,3299,482,2532.64108246516,-0.0955748916279832,0.419587907369398,0.57525328166499,0.70514918397644
"DBD:AN3:AD:PUMA_M144A_W133F",21357,2137,5275,811,2970,2706,4071.67876991727,0.117244721004534,0.434531792490196,0.497157654895268,0.653180535952825
"DBD:AN3:AD:PUMA_M144A_Y152A",11411,770,4517,878,2652,344,2039.70766505224,-0.018578198104454,0.37432118463282,0.914372200652109,0.946959889144951
"DBD:AN3:AD:Jerala_P1",3866,375,3865,1605,2665,345,1943.59766032411,0.179301966752679,0.440275422317808,0.324601870643011,0.48888208566356
"DBD:AN3:AD:Jerala_P2",2925,239,8305,505,5693,650,1899.5164844508,-0.185749831380098,0.426013818499669,0.311161474003994,0.471514626251451
"DBD:AN3:AD:Jerala_P3",5605,528,5783,344,3500,401,1554.77621889565,-0.20422248123865,0.368540114122669,0.283816119400476,0.436776208672384
"DBD:AN3:AD:Jerala_P4",3849,385,8299,608,4125,681,1916.07070407231,-0.100886567849298,0.380015276000799,0.568382030877841,0.701951808134134
"DBD:AN3:AD:Jerala_P5",5833,392,8214,862,4887,842,2297.47690776351,-0.0603793382072097,0.382426025885167,0.72646833666881,0.823586238741293
