"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"A_HT_DHD_80_swap:B_HT_DHD_94_swap",539,443,366,310,406.468669533314,0.000183350549432848,0.0824842810604395,0.990064928315075,0.99856208218342
"A_HT_DHD_80_swap:B_HT_DHD_95_swap",503,543,204,442,426.495839980298,-0.00926560877253417,0.105377540502463,0.613554479033406,0.9913679279935
"A_HT_DHD_80_swap:B_HT_DHD_96_swap",60,480,65,1923,807.616728258818,1.00832653905366,0.854726394540122,0.00344304719881381,0.0519199329803428
"A_HT_DHD_80_swap:B_HT_DHD_97_swap",1110,1951,553,920,1125.49689320573,-0.026823404124343,0.142743350588999,0.235758870981294,0.897870949254429
"A_HT_DHD_80_swap:B_HT_DHD_98_swap",2931,58,21381,375,6303.79755777459,3.20767011913116,0.411101509612565,1.93531932106041e-15,1.88444807033539e-13
"A_HT_DHD_80_swap:B_HT_DHD_99_swap",518,1485,602,2652,1521.30288620763,0.331983598042215,0.535693026061018,0.0147408058403114,0.179577869799359
"A_HT_DHD_80_swap:B_HT_DHD_9_swap",2652,1174,1348,702,1359.49706312153,-0.0121316035359613,0.0991087907029869,0.454096683794255,0.982021487126968
"A_HT_DHD_80_swap:B_ZCON_13_swap",586,1907,340,1496,1162.86971721022,-0.000716838001253986,0.0769897201519354,0.957954746692801,0.997989346519148
"A_HT_DHD_80_swap:B_ZCON_150_swap",1629,271,967,287,716.065675652475,0.00696949541702593,0.093545567074777,0.66783178775511,0.991497432145353
"A_HT_DHD_80_swap:B_ZCON_154_swap",3039,1064,27903,11733,12214.0402841043,3.74202611613673,0.400769788257908,2.11358763389861e-21,1.78844749645319e-18
"A_HT_DHD_80_swap:B_ZCON_155_swap",232,908,119,891,595.76828725823,0.00191353231476097,0.0884262045287047,0.904205432119289,0.997989346519148
"A_HT_DHD_80_swap:B_ZCON_15_re_loop_swap",2711,971,2073,636,1490.48433296303,0.00137366788314808,0.0742151936325941,0.915968605614307,0.997989346519148
"A_HT_DHD_80_swap:B_ZCON_162_swap",909,702,497,493,632.959322633561,-0.00486589056607095,0.0845899997383567,0.7411980026147,0.997692885316562
"A_HT_DHD_80_swap:B_ZCON_37_3_swap",1359,188,8487,219,2601.10687351675,1.64861107049046,0.789456638740715,0.000652260389254397,0.0114751650782101
"A_HT_DHD_80_swap:B_ZCON_37_swap",1597,1223,1154,575,1082.48308210972,-0.00822288877169446,0.0908369382303838,0.59273455362451,0.9913679279935
"A_HT_DHD_80_swap:B_ZCON_6_swap",650,1141,392,719,739.177836534049,-0.00508116848268474,0.0826331142068014,0.722167682172894,0.99504369002729
"A_HT_DHD_81_swap:A_HT_DHD_82_swap",1394,657,771,364,738.647320314508,-0.0117871175772711,0.100185628621858,0.475550157932878,0.984016355941255
"A_HT_DHD_81_swap:A_HT_DHD_83_swap",101,275,50,106,132.912495066301,-0.0392673019869277,0.202898513974697,0.255428973688615,0.916462405219538
"A_HT_DHD_81_swap:A_HT_DHD_84_swap",1109,205,699,107,472.337907035328,-0.00919344964785977,0.0974886215174122,0.579356882115007,0.9913679279935
"A_HT_DHD_81_swap:A_HT_DHD_85_swap",315,630,253,501,445.774237422514,0.00761108306313991,0.0925305781830459,0.631683642756032,0.991497432145353
"A_HT_DHD_81_swap:A_HT_DHD_86_swap",603,1170,319,570,666.483284394793,-0.0199826704862635,0.125689643978136,0.321739944938806,0.952543084929501
"A_HT_DHD_81_swap:A_HT_DHD_87_swap",291,232,148,62,168.177928054753,-0.0853108056268166,0.303594263419833,0.116041749920941,0.7200179307735
"A_HT_DHD_81_swap:A_HT_DHD_88_swap",1271,901,905,561,876.872937027835,-0.00137355677056618,0.076450902316029,0.918735736830008,0.997989346519148
"A_HT_DHD_81_swap:A_HT_DHD_89_swap",228,865,115,783,546.441825390176,-0.000407586182027676,0.0871003465392779,0.979267939528253,0.998508688349852
"A_HT_DHD_81_swap:A_HT_DHD_8_swap",545,475,256,184,342.442370942093,-0.0511484533785469,0.213666125557896,0.149378214743133,0.797396887650968
"A_HT_DHD_81_swap:A_HT_DHD_90_swap",175,252,427,867,504.176351949687,1.98274448598435,0.466861281129834,8.24765371581024e-06,0.000194924042299379
"A_HT_DHD_81_swap:A_HT_DHD_91_swap",402,568,182,268,347.703216184245,-0.0328455677595751,0.167892027059406,0.227632727487134,0.890599652716019
"A_HT_DHD_81_swap:A_HT_DHD_92_swap",677,278,480,182,378.667162284525,-0.000338692740757791,0.0836218156307145,0.981935436493936,0.998508688349852
"A_HT_DHD_81_swap:A_HT_DHD_93_swap",483,688,105,343,396.455214796773,-0.180259165981612,0.435987639613694,0.0443279490319147,0.412115180087825
"A_HT_DHD_81_swap:A_HT_DHD_94_swap",891,861,504,824,783.585307857909,0.00326442341074374,0.0846805321186845,0.827519069484344,0.997989346519148
"A_HT_DHD_81_swap:A_HT_DHD_95_swap",958,2033,489,1627,1345.24012567532,-0.00324802307778442,0.080788637330736,0.818809766636764,0.997989346519148
"A_HT_DHD_81_swap:A_HT_DHD_96_swap",63,52,21,18,35.5094224381538,-0.074564916425575,0.339025226094554,0.247296502671515,0.908917558244752
"A_HT_DHD_81_swap:A_HT_DHD_97_swap",507,417,403,341,414.987367482822,0.00813703937132551,0.0944645346144975,0.614962829980848,0.9913679279935
"A_HT_DHD_81_swap:A_HT_DHD_98_swap",1711,1603,971,779,1215.11535322061,-0.0164503198615367,0.112219545094513,0.361026250475924,0.966901326510988
"A_HT_DHD_81_swap:A_HT_DHD_99_swap",597,112,241,28,208.811377993181,-0.189416893514472,0.453979172976008,0.0444734758636879,0.412664037418957
