,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
1023__BW9_2H_B:1036__BW3_2Hx1_B,965.0,1107.0,157.0,163.0
1023__BW9_2H_B:1037__BW9_2Hx1_A,1591.0,1885.0,244.0,362.0
1023__BW9_2H_B:1037__BW9_2Hx1_B,190.0,1484.0,18.0,276.0
1023__BW9_2H_B:Jerala_P1,694.0,26.0,106.0,1.0
1023__BW9_2H_B:Jerala_P2,602.0,341.0,28.0,4.0
1023__BW9_2H_B:Jerala_P3,491.0,224.0,56.0,26.0
1023__BW9_2H_B:Jerala_P4,363.0,221.0,9.0,9.0
1023__BW9_2H_B:Jerala_P5,919.0,34.0,30.0,0.0
1023__BW9_2H_B:Jerala_P6,3.0,293.0,1.0,80.0
1023__BW9_2H_B:Jerala_P7,306.0,699.0,13.0,320.0
1023__BW9_2H_B:Jerala_P8,529.0,224.0,136.0,35.0
1023__BW9_2H_B:Jerala_P9,373.0,90.0,59.0,26.0
1023__BW9_2H_B:Jerala_P10,191.0,217.0,23.0,84.0
1023__BW9_2H_B:Jerala_P11,1478.0,1343.0,714.0,712.0
1023__BW9_2H_B:Jerala_P12,102.0,51.0,1.0,9.0
1024__BW11_2H_A:1024__BW11_2H_B,1537.0,1977.0,253.0,407.0
1024__BW11_2H_A:1025__BW5_2Hx1_A,862.0,1611.0,212.0,2218.0
1024__BW11_2H_A:1025__BW5_2Hx1_B,1416.0,1427.0,255.0,278.0
1024__BW11_2H_A:1026__BW5_2Hx2_A,1241.0,2145.0,429.0,1081.0
1024__BW11_2H_A:1026__BW5_2Hx2_B,770.0,1301.0,112.0,195.0
1024__BW11_2H_A:1027__BW5_2Hx12j_A,1372.0,4215.0,624.0,747.0
1024__BW11_2H_A:1027__BW5_2Hx12j_B,573.0,357.0,762.0,26.0
1024__BW11_2H_A:1028__BW8_2Hx1_A,847.0,1248.0,110.0,201.0
1024__BW11_2H_A:1028__BW8_2Hx1_B,569.0,1007.0,115.0,156.0
1024__BW11_2H_A:1029__BW8_2Hx2_A,1278.0,1276.0,223.0,208.0
1024__BW11_2H_A:1029__BW8_2Hx2_B,813.0,782.0,110.0,213.0
1024__BW11_2H_A:1030__BW8_2Hx12j_A,1033.0,720.0,286.0,190.0
1024__BW11_2H_A:1030__BW8_2Hx12j_B,935.0,1444.0,212.0,208.0
1024__BW11_2H_A:1031__BW11_2Hx1_A,635.0,1431.0,278.0,137.0
1024__BW11_2H_A:1031__BW11_2Hx1_B,852.0,2306.0,133.0,543.0
1024__BW11_2H_A:1032__BW11_2Hx2_A,7.0,882.0,0.0,113.0
1024__BW11_2H_A:1032__BW11_2Hx2_B,666.0,1860.0,55.0,353.0
1024__BW11_2H_A:1033__BW11_2Hx12j_A,134.0,2644.0,10.0,360.0
1024__BW11_2H_A:1033__BW11_2Hx12j_B,979.0,3167.0,360.0,586.0
1024__BW11_2H_A:1034__BW1_2Hx1_A,1220.0,1258.0,301.0,465.0
1024__BW11_2H_A:1034__BW1_2Hx1_B,1109.0,1683.0,234.0,233.0
1024__BW11_2H_A:1035__BW2_2Hx1_A,1297.0,2292.0,233.0,447.0
1024__BW11_2H_A:1035__BW2_2Hx1_B,1454.0,2418.0,256.0,318.0
1024__BW11_2H_A:1036__BW3_2Hx1_A,650.0,2006.0,74.0,356.0
1024__BW11_2H_A:1036__BW3_2Hx1_B,273.0,1225.0,66.0,225.0
1024__BW11_2H_A:1037__BW9_2Hx1_A,1404.0,1048.0,238.0,182.0
1024__BW11_2H_A:1037__BW9_2Hx1_B,321.0,976.0,45.0,216.0
1024__BW11_2H_A:Jerala_P1,511.0,681.0,102.0,223.0
1024__BW11_2H_A:Jerala_P2,298.0,19.0,5.0,0.0
1024__BW11_2H_A:Jerala_P3,3.0,228.0,0.0,92.0
1024__BW11_2H_A:Jerala_P4,763.0,195.0,36.0,1.0
1024__BW11_2H_A:Jerala_P5,544.0,512.0,43.0,183.0
1024__BW11_2H_A:Jerala_P6,559.0,578.0,59.0,88.0
1024__BW11_2H_A:Jerala_P7,201.0,315.0,3.0,33.0
1024__BW11_2H_A:Jerala_P8,242.0,3.0,22.0,0.0
1024__BW11_2H_A:Jerala_P9,298.0,149.0,29.0,39.0
1024__BW11_2H_A:Jerala_P10,1339.0,268.0,108.0,42.0
1024__BW11_2H_A:Jerala_P11,295.0,268.0,18.0,18.0
1024__BW11_2H_A:Jerala_P12,570.0,511.0,47.0,24.0
1024__BW11_2H_B:1025__BW5_2Hx1_A,1822.0,2324.0,2937.0,587.0
1024__BW11_2H_B:1025__BW5_2Hx1_B,2431.0,996.0,651.0,298.0
1024__BW11_2H_B:1026__BW5_2Hx2_A,1482.0,1142.0,308.0,259.0
1024__BW11_2H_B:1026__BW5_2Hx2_B,1904.0,578.0,302.0,139.0
1024__BW11_2H_B:1027__BW5_2Hx12j_A,2138.0,1610.0,973.0,1190.0
1024__BW11_2H_B:1027__BW5_2Hx12j_B,2221.0,1764.0,306.0,557.0
1024__BW11_2H_B:1028__BW8_2Hx1_A,1051.0,526.0,246.0,80.0
1024__BW11_2H_B:1028__BW8_2Hx1_B,1456.0,1018.0,193.0,501.0
1024__BW11_2H_B:1029__BW8_2Hx2_A,2750.0,644.0,448.0,151.0
1024__BW11_2H_B:1029__BW8_2Hx2_B,1432.0,681.0,331.0,283.0
1024__BW11_2H_B:1030__BW8_2Hx12j_A,1564.0,1280.0,263.0,350.0
1024__BW11_2H_B:1030__BW8_2Hx12j_B,865.0,1171.0,227.0,233.0
1024__BW11_2H_B:1031__BW11_2Hx1_A,650.0,971.0,111.0,262.0
1024__BW11_2H_B:1031__BW11_2Hx1_B,793.0,2298.0,212.0,699.0
1024__BW11_2H_B:1032__BW11_2Hx2_A,12.0,1193.0,1.0,241.0
1024__BW11_2H_B:1032__BW11_2Hx2_B,1404.0,1662.0,493.0,1394.0
1024__BW11_2H_B:1033__BW11_2Hx12j_A,109.0,1262.0,17.0,1651.0
1024__BW11_2H_B:1033__BW11_2Hx12j_B,1919.0,1595.0,388.0,414.0
1024__BW11_2H_B:1034__BW1_2Hx1_A,1666.0,1929.0,408.0,340.0
1024__BW11_2H_B:1034__BW1_2Hx1_B,2046.0,1233.0,377.0,543.0
1024__BW11_2H_B:1035__BW2_2Hx1_A,2332.0,1572.0,328.0,444.0
1024__BW11_2H_B:1035__BW2_2Hx1_B,2591.0,2997.0,614.0,432.0
1024__BW11_2H_B:1036__BW3_2Hx1_A,1293.0,1897.0,316.0,474.0
1024__BW11_2H_B:1036__BW3_2Hx1_B,814.0,475.0,1274.0,913.0
1024__BW11_2H_B:1037__BW9_2Hx1_A,3143.0,1778.0,1054.0,350.0
1024__BW11_2H_B:1037__BW9_2Hx1_B,401.0,1396.0,143.0,423.0
1024__BW11_2H_B:Jerala_P1,1691.0,3.0,515.0,0.0
1024__BW11_2H_B:Jerala_P2,1263.0,1103.0,153.0,131.0
1024__BW11_2H_B:Jerala_P3,753.0,1.0,260.0,1.0
1024__BW11_2H_B:Jerala_P4,930.0,334.0,94.0,81.0
1024__BW11_2H_B:Jerala_P5,1199.0,142.0,115.0,52.0
1024__BW11_2H_B:Jerala_P6,1294.0,806.0,105.0,71.0
1024__BW11_2H_B:Jerala_P7,832.0,165.0,40.0,26.0
1024__BW11_2H_B:Jerala_P8,786.0,73.0,67.0,8.0
1024__BW11_2H_B:Jerala_P9,1087.0,611.0,104.0,121.0
1024__BW11_2H_B:Jerala_P10,795.0,461.0,100.0,96.0
1024__BW11_2H_B:Jerala_P11,620.0,564.0,107.0,107.0
1024__BW11_2H_B:Jerala_P12,1612.0,529.0,864.0,80.0
1025__BW5_2Hx1_A:1025__BW5_2Hx1_B,2490.0,843.0,1410.0,6873.0
1025__BW5_2Hx1_A:1026__BW5_2Hx2_A,1435.0,1895.0,320.0,444.0
1025__BW5_2Hx1_A:1026__BW5_2Hx2_B,2040.0,961.0,724.0,1160.0
1025__BW5_2Hx1_A:1027__BW5_2Hx12j_A,3016.0,1968.0,3103.0,558.0
1025__BW5_2Hx1_A:1027__BW5_2Hx12j_B,1236.0,562.0,3631.0,963.0
1025__BW5_2Hx1_A:1028__BW8_2Hx1_A,1079.0,276.0,73.0,52.0
1025__BW5_2Hx1_A:1028__BW8_2Hx1_B,1561.0,1672.0,501.0,446.0
1025__BW5_2Hx1_A:1029__BW8_2Hx2_A,2020.0,1379.0,396.0,235.0
1025__BW5_2Hx1_A:1029__BW8_2Hx2_B,2260.0,1014.0,854.0,330.0
1025__BW5_2Hx1_A:1030__BW8_2Hx12j_A,1610.0,774.0,291.0,161.0
1025__BW5_2Hx1_A:1030__BW8_2Hx12j_B,2157.0,747.0,2496.0,276.0
1025__BW5_2Hx1_A:1031__BW11_2Hx1_A,1240.0,965.0,497.0,163.0
1025__BW5_2Hx1_A:1031__BW11_2Hx1_B,2265.0,1264.0,730.0,382.0
1025__BW5_2Hx1_A:1032__BW11_2Hx2_A,30.0,1122.0,1.0,206.0
1025__BW5_2Hx1_A:1032__BW11_2Hx2_B,2112.0,1141.0,4280.0,184.0
1025__BW5_2Hx1_A:1033__BW11_2Hx12j_A,457.0,995.0,114.0,203.0
1025__BW5_2Hx1_A:1033__BW11_2Hx12j_B,1504.0,832.0,417.0,368.0
1025__BW5_2Hx1_A:1034__BW1_2Hx1_A,1969.0,1272.0,424.0,240.0
1025__BW5_2Hx1_A:1034__BW1_2Hx1_B,583.0,1400.0,597.0,685.0
1025__BW5_2Hx1_A:1035__BW2_2Hx1_A,1060.0,1445.0,202.0,305.0
1025__BW5_2Hx1_A:1035__BW2_2Hx1_B,1429.0,1457.0,237.0,428.0
1025__BW5_2Hx1_A:1036__BW3_2Hx1_A,2051.0,906.0,335.0,217.0
1025__BW5_2Hx1_A:1036__BW3_2Hx1_B,1762.0,1412.0,508.0,249.0
1025__BW5_2Hx1_A:1037__BW9_2Hx1_A,1817.0,1068.0,395.0,317.0
1025__BW5_2Hx1_A:1037__BW9_2Hx1_B,450.0,948.0,210.0,261.0
1025__BW5_2Hx1_A:Jerala_P1,1071.0,165.0,107.0,23.0
1025__BW5_2Hx1_A:Jerala_P2,1928.0,36.0,164.0,13.0
1025__BW5_2Hx1_A:Jerala_P3,515.0,58.0,71.0,37.0
1025__BW5_2Hx1_A:Jerala_P4,1092.0,77.0,108.0,5.0
1025__BW5_2Hx1_A:Jerala_P5,718.0,211.0,142.0,94.0
1025__BW5_2Hx1_A:Jerala_P6,813.0,42.0,68.0,23.0
1025__BW5_2Hx1_A:Jerala_P7,432.0,76.0,7.0,17.0
1025__BW5_2Hx1_A:Jerala_P8,761.0,243.0,56.0,56.0
1025__BW5_2Hx1_A:Jerala_P9,1331.0,328.0,133.0,406.0
1025__BW5_2Hx1_A:Jerala_P10,70.0,29.0,13.0,787.0
1025__BW5_2Hx1_A:Jerala_P11,1413.0,1284.0,164.0,164.0
1025__BW5_2Hx1_A:Jerala_P12,1162.0,114.0,218.0,34.0
1025__BW5_2Hx1_B:1026__BW5_2Hx2_A,690.0,1362.0,21315.0,1523.0
1025__BW5_2Hx1_B:1026__BW5_2Hx2_B,1276.0,382.0,175.0,123.0
1025__BW5_2Hx1_B:1027__BW5_2Hx12j_A,1440.0,2661.0,34549.0,1405.0
1025__BW5_2Hx1_B:1027__BW5_2Hx12j_B,280.0,1515.0,47.0,312.0
1025__BW5_2Hx1_B:1028__BW8_2Hx1_A,1246.0,981.0,78.0,127.0
1025__BW5_2Hx1_B:1028__BW8_2Hx1_B,780.0,1293.0,171.0,336.0
1025__BW5_2Hx1_B:1029__BW8_2Hx2_A,1667.0,975.0,3685.0,157.0
1025__BW5_2Hx1_B:1029__BW8_2Hx2_B,371.0,1427.0,77.0,440.0
1025__BW5_2Hx1_B:1030__BW8_2Hx12j_A,517.0,1093.0,95.0,214.0
1025__BW5_2Hx1_B:1030__BW8_2Hx12j_B,1337.0,557.0,358.0,114.0
1025__BW5_2Hx1_B:1031__BW11_2Hx1_A,203.0,539.0,56.0,132.0
1025__BW5_2Hx1_B:1031__BW11_2Hx1_B,494.0,734.0,69.0,136.0
1025__BW5_2Hx1_B:1032__BW11_2Hx2_A,10.0,881.0,0.0,203.0
1025__BW5_2Hx1_B:1032__BW11_2Hx2_B,1223.0,1445.0,129.0,347.0
1025__BW5_2Hx1_B:1033__BW11_2Hx12j_A,42.0,2424.0,12.0,679.0
1025__BW5_2Hx1_B:1033__BW11_2Hx12j_B,789.0,1005.0,141.0,315.0
1025__BW5_2Hx1_B:1034__BW1_2Hx1_A,925.0,2255.0,152.0,454.0
1025__BW5_2Hx1_B:1034__BW1_2Hx1_B,639.0,1801.0,134.0,462.0
1025__BW5_2Hx1_B:1035__BW2_2Hx1_A,453.0,1085.0,136.0,270.0
1025__BW5_2Hx1_B:1035__BW2_2Hx1_B,767.0,1187.0,275.0,186.0
1025__BW5_2Hx1_B:1036__BW3_2Hx1_A,785.0,1327.0,168.0,410.0
1025__BW5_2Hx1_B:1036__BW3_2Hx1_B,1092.0,948.0,804.0,262.0
1025__BW5_2Hx1_B:1037__BW9_2Hx1_A,902.0,1550.0,154.0,306.0
1025__BW5_2Hx1_B:1037__BW9_2Hx1_B,131.0,856.0,11.0,221.0
1025__BW5_2Hx1_B:Jerala_P1,0.0,213.0,0.0,50.0
1025__BW5_2Hx1_B:Jerala_P2,286.0,623.0,24.0,92.0
1025__BW5_2Hx1_B:Jerala_P3,255.0,615.0,47.0,86.0
1025__BW5_2Hx1_B:Jerala_P4,790.0,75.0,46.0,5.0
1025__BW5_2Hx1_B:Jerala_P5,123.0,106.0,3.0,1.0
1025__BW5_2Hx1_B:Jerala_P6,609.0,309.0,101.0,19.0
1025__BW5_2Hx1_B:Jerala_P7,650.0,30.0,39.0,8.0
1025__BW5_2Hx1_B:Jerala_P8,448.0,139.0,77.0,97.0
1025__BW5_2Hx1_B:Jerala_P9,393.0,437.0,16.0,96.0
1025__BW5_2Hx1_B:Jerala_P10,228.0,373.0,6.0,54.0
1025__BW5_2Hx1_B:Jerala_P11,472.0,429.0,793.0,791.0
1025__BW5_2Hx1_B:Jerala_P12,476.0,1025.0,36.0,323.0
1026__BW5_2Hx2_A:1026__BW5_2Hx2_B,915.0,334.0,29851.0,8801.0
1026__BW5_2Hx2_A:1027__BW5_2Hx12j_A,2298.0,3173.0,841.0,1179.0
1026__BW5_2Hx2_A:1027__BW5_2Hx12j_B,2051.0,556.0,20552.0,11172.0
1026__BW5_2Hx2_A:1028__BW8_2Hx1_A,1035.0,487.0,2798.0,116.0
1026__BW5_2Hx2_A:1028__BW8_2Hx1_B,1140.0,657.0,257.0,161.0
1026__BW5_2Hx2_A:1029__BW8_2Hx2_A,1753.0,923.0,342.0,115.0
1026__BW5_2Hx2_A:1029__BW8_2Hx2_B,1517.0,960.0,367.0,267.0
1026__BW5_2Hx2_A:1030__BW8_2Hx12j_A,766.0,1115.0,205.0,386.0
1026__BW5_2Hx2_A:1030__BW8_2Hx12j_B,3124.0,616.0,806.0,194.0
1026__BW5_2Hx2_A:1031__BW11_2Hx1_A,657.0,1154.0,298.0,372.0
1026__BW5_2Hx2_A:1031__BW11_2Hx1_B,903.0,1117.0,701.0,359.0
1026__BW5_2Hx2_A:1032__BW11_2Hx2_A,17.0,706.0,4.0,154.0
1026__BW5_2Hx2_A:1032__BW11_2Hx2_B,1466.0,1292.0,191.0,367.0
1026__BW5_2Hx2_A:1033__BW11_2Hx12j_A,478.0,658.0,91.0,189.0
1026__BW5_2Hx2_A:1033__BW11_2Hx12j_B,1423.0,1776.0,500.0,330.0
1026__BW5_2Hx2_A:1034__BW1_2Hx1_A,1154.0,1274.0,291.0,294.0
1026__BW5_2Hx2_A:1034__BW1_2Hx1_B,460.0,721.0,1529.0,2116.0
1026__BW5_2Hx2_A:1035__BW2_2Hx1_A,2512.0,812.0,382.0,162.0
1026__BW5_2Hx2_A:1035__BW2_2Hx1_B,1465.0,1617.0,1223.0,548.0
1026__BW5_2Hx2_A:1036__BW3_2Hx1_A,1414.0,1978.0,289.0,384.0
1026__BW5_2Hx2_A:1036__BW3_2Hx1_B,530.0,1398.0,152.0,298.0
1026__BW5_2Hx2_A:1037__BW9_2Hx1_A,2632.0,1913.0,543.0,1050.0
1026__BW5_2Hx2_A:1037__BW9_2Hx1_B,413.0,1488.0,758.0,350.0
1026__BW5_2Hx2_A:Jerala_P1,723.0,452.0,164.0,122.0
1026__BW5_2Hx2_A:Jerala_P2,1646.0,73.0,434.0,7.0
1026__BW5_2Hx2_A:Jerala_P3,431.0,196.0,47.0,129.0
1026__BW5_2Hx2_A:Jerala_P4,1059.0,106.0,159.0,39.0
1026__BW5_2Hx2_A:Jerala_P5,1351.0,2.0,226.0,0.0
1026__BW5_2Hx2_A:Jerala_P6,823.0,277.0,91.0,32.0
1026__BW5_2Hx2_A:Jerala_P7,976.0,0.0,630.0,0.0
1026__BW5_2Hx2_A:Jerala_P8,688.0,57.0,49.0,37.0
1026__BW5_2Hx2_A:Jerala_P9,1422.0,42.0,136.0,4.0
1026__BW5_2Hx2_A:Jerala_P10,546.0,93.0,32.0,22.0
1026__BW5_2Hx2_A:Jerala_P11,317.0,288.0,81.0,81.0
1026__BW5_2Hx2_A:Jerala_P12,645.0,50.0,38.0,27.0
1026__BW5_2Hx2_B:1027__BW5_2Hx12j_A,715.0,5486.0,252.0,984.0
1026__BW5_2Hx2_B:1027__BW5_2Hx12j_B,983.0,1995.0,148.0,255.0
1026__BW5_2Hx2_B:1028__BW8_2Hx1_A,1628.0,1064.0,442.0,97.0
1026__BW5_2Hx2_B:1028__BW8_2Hx1_B,1033.0,1450.0,190.0,377.0
1026__BW5_2Hx2_B:1029__BW8_2Hx2_A,1469.0,1836.0,407.0,289.0
1026__BW5_2Hx2_B:1029__BW8_2Hx2_B,1341.0,1943.0,208.0,496.0
1026__BW5_2Hx2_B:1030__BW8_2Hx12j_A,868.0,2037.0,240.0,370.0
1026__BW5_2Hx2_B:1030__BW8_2Hx12j_B,1687.0,1789.0,363.0,458.0
1026__BW5_2Hx2_B:1031__BW11_2Hx1_A,1034.0,2261.0,379.0,281.0
1026__BW5_2Hx2_B:1031__BW11_2Hx1_B,1695.0,1236.0,386.0,311.0
1026__BW5_2Hx2_B:1032__BW11_2Hx2_A,4.0,2083.0,0.0,243.0
1026__BW5_2Hx2_B:1032__BW11_2Hx2_B,349.0,1500.0,78.0,2540.0
1026__BW5_2Hx2_B:1033__BW11_2Hx12j_A,414.0,1469.0,30.0,305.0
1026__BW5_2Hx2_B:1033__BW11_2Hx12j_B,1622.0,2641.0,303.0,348.0
1026__BW5_2Hx2_B:1034__BW1_2Hx1_A,1318.0,1945.0,397.0,334.0
1026__BW5_2Hx2_B:1034__BW1_2Hx1_B,1003.0,885.0,122.0,67.0
1026__BW5_2Hx2_B:1035__BW2_2Hx1_A,1798.0,1892.0,369.0,366.0
1026__BW5_2Hx2_B:1035__BW2_2Hx1_B,1432.0,3087.0,238.0,460.0
1026__BW5_2Hx2_B:1036__BW3_2Hx1_A,1405.0,2166.0,330.0,210.0
1026__BW5_2Hx2_B:1036__BW3_2Hx1_B,1039.0,2872.0,273.0,401.0
1026__BW5_2Hx2_B:1037__BW9_2Hx1_A,1496.0,2716.0,651.0,445.0
1026__BW5_2Hx2_B:1037__BW9_2Hx1_B,297.0,3359.0,57.0,669.0
1026__BW5_2Hx2_B:Jerala_P1,234.0,5.0,60.0,0.0
1026__BW5_2Hx2_B:Jerala_P2,27.0,657.0,3.0,101.0
1026__BW5_2Hx2_B:Jerala_P3,825.0,52.0,64.0,2.0
1026__BW5_2Hx2_B:Jerala_P4,701.0,338.0,35.0,53.0
1026__BW5_2Hx2_B:Jerala_P5,58.0,910.0,5.0,48.0
1026__BW5_2Hx2_B:Jerala_P6,558.0,734.0,46.0,241.0
1026__BW5_2Hx2_B:Jerala_P7,152.0,4.0,22.0,0.0
1026__BW5_2Hx2_B:Jerala_P8,755.0,662.0,50.0,75.0
1026__BW5_2Hx2_B:Jerala_P9,469.0,490.0,35.0,81.0
1026__BW5_2Hx2_B:Jerala_P10,519.0,702.0,33.0,97.0
1026__BW5_2Hx2_B:Jerala_P11,479.0,435.0,41.0,41.0
1026__BW5_2Hx2_B:Jerala_P12,626.0,155.0,5405.0,10.0
1027__BW5_2Hx12j_A:1027__BW5_2Hx12j_B,2617.0,1177.0,19162.0,3789.0
1027__BW5_2Hx12j_A:1028__BW8_2Hx1_A,1399.0,852.0,129.0,194.0
1027__BW5_2Hx12j_A:1028__BW8_2Hx1_B,2707.0,1808.0,1180.0,524.0
1027__BW5_2Hx12j_A:1029__BW8_2Hx2_A,3928.0,2002.0,641.0,687.0
1027__BW5_2Hx12j_A:1029__BW8_2Hx2_B,1814.0,1700.0,434.0,6544.0
1027__BW5_2Hx12j_A:1030__BW8_2Hx12j_A,3109.0,1117.0,545.0,319.0
1027__BW5_2Hx12j_A:1030__BW8_2Hx12j_B,2421.0,1781.0,11578.0,10408.0
1027__BW5_2Hx12j_A:1031__BW11_2Hx1_A,552.0,894.0,207.0,288.0
1027__BW5_2Hx12j_A:1031__BW11_2Hx1_B,1492.0,2693.0,1428.0,1011.0
1027__BW5_2Hx12j_A:1032__BW11_2Hx2_A,14.0,1276.0,0.0,364.0
1027__BW5_2Hx12j_A:1032__BW11_2Hx2_B,2494.0,2082.0,449.0,618.0
1027__BW5_2Hx12j_A:1033__BW11_2Hx12j_A,513.0,2155.0,151.0,681.0
1027__BW5_2Hx12j_A:1033__BW11_2Hx12j_B,3579.0,3477.0,673.0,899.0
1027__BW5_2Hx12j_A:1034__BW1_2Hx1_A,3944.0,1801.0,892.0,525.0
1027__BW5_2Hx12j_A:1034__BW1_2Hx1_B,1395.0,2637.0,2255.0,27399.0
1027__BW5_2Hx12j_A:1035__BW2_2Hx1_A,685.0,1627.0,234.0,8108.0
1027__BW5_2Hx12j_A:1035__BW2_2Hx1_B,3929.0,2093.0,1906.0,466.0
1027__BW5_2Hx12j_A:1036__BW3_2Hx1_A,2036.0,1892.0,411.0,2697.0
1027__BW5_2Hx12j_A:1036__BW3_2Hx1_B,664.0,1901.0,2319.0,776.0
1027__BW5_2Hx12j_A:1037__BW9_2Hx1_A,3718.0,1926.0,956.0,570.0
1027__BW5_2Hx12j_A:1037__BW9_2Hx1_B,582.0,1034.0,182.0,452.0
1027__BW5_2Hx12j_A:Jerala_P1,1372.0,51.0,156.0,19.0
1027__BW5_2Hx12j_A:Jerala_P2,3533.0,187.0,444.0,38.0
1027__BW5_2Hx12j_A:Jerala_P3,207.0,388.0,22.0,67.0
1027__BW5_2Hx12j_A:Jerala_P4,2624.0,509.0,322.0,136.0
1027__BW5_2Hx12j_A:Jerala_P5,3427.0,46.0,186.0,11.0
1027__BW5_2Hx12j_A:Jerala_P6,1758.0,108.0,128.0,3.0
1027__BW5_2Hx12j_A:Jerala_P7,310.0,423.0,50.0,157.0
1027__BW5_2Hx12j_A:Jerala_P8,3134.0,13.0,175.0,1.0
1027__BW5_2Hx12j_A:Jerala_P9,793.0,191.0,89.0,49.0
1027__BW5_2Hx12j_A:Jerala_P10,867.0,909.0,212.0,270.0
1027__BW5_2Hx12j_A:Jerala_P11,1859.0,1689.0,163.0,163.0
1027__BW5_2Hx12j_A:Jerala_P12,1009.0,114.0,213.0,31.0
1027__BW5_2Hx12j_B:1028__BW8_2Hx1_A,377.0,559.0,65.0,78.0
1027__BW5_2Hx12j_B:1028__BW8_2Hx1_B,919.0,1632.0,183.0,179.0
1027__BW5_2Hx12j_B:1029__BW8_2Hx2_A,2141.0,1011.0,229.0,214.0
1027__BW5_2Hx12j_B:1029__BW8_2Hx2_B,1319.0,839.0,185.0,222.0
1027__BW5_2Hx12j_B:1030__BW8_2Hx12j_A,744.0,524.0,153.0,172.0
1027__BW5_2Hx12j_B:1030__BW8_2Hx12j_B,1812.0,890.0,6069.0,923.0
1027__BW5_2Hx12j_B:1031__BW11_2Hx1_A,578.0,314.0,326.0,1612.0
1027__BW5_2Hx12j_B:1031__BW11_2Hx1_B,708.0,705.0,167.0,195.0
1027__BW5_2Hx12j_B:1032__BW11_2Hx2_A,7.0,985.0,0.0,245.0
1027__BW5_2Hx12j_B:1032__BW11_2Hx2_B,1432.0,2292.0,220.0,2053.0
1027__BW5_2Hx12j_B:1033__BW11_2Hx12j_A,546.0,528.0,75.0,105.0
1027__BW5_2Hx12j_B:1033__BW11_2Hx12j_B,2131.0,977.0,671.0,219.0
1027__BW5_2Hx12j_B:1034__BW1_2Hx1_A,1515.0,1527.0,344.0,265.0
1027__BW5_2Hx12j_B:1034__BW1_2Hx1_B,781.0,768.0,173.0,154.0
1027__BW5_2Hx12j_B:1035__BW2_2Hx1_A,1347.0,842.0,206.0,204.0
1027__BW5_2Hx12j_B:1035__BW2_2Hx1_B,1355.0,618.0,1886.0,136.0
1027__BW5_2Hx12j_B:1036__BW3_2Hx1_A,666.0,870.0,3291.0,241.0
1027__BW5_2Hx12j_B:1036__BW3_2Hx1_B,1410.0,515.0,410.0,288.0
1027__BW5_2Hx12j_B:1037__BW9_2Hx1_A,1847.0,835.0,315.0,120.0
1027__BW5_2Hx12j_B:1037__BW9_2Hx1_B,637.0,668.0,81.0,91.0
1027__BW5_2Hx12j_B:Jerala_P1,11.0,26.0,1.0,0.0
1027__BW5_2Hx12j_B:Jerala_P2,526.0,348.0,17.0,35.0
1027__BW5_2Hx12j_B:Jerala_P3,760.0,29.0,61.0,0.0
1027__BW5_2Hx12j_B:Jerala_P4,633.0,615.0,42.0,74.0
1027__BW5_2Hx12j_B:Jerala_P5,242.0,3.0,16.0,1.0
1027__BW5_2Hx12j_B:Jerala_P6,642.0,150.0,1157.0,43.0
1027__BW5_2Hx12j_B:Jerala_P7,909.0,94.0,58.0,43.0
1027__BW5_2Hx12j_B:Jerala_P8,1173.0,122.0,96.0,59.0
1027__BW5_2Hx12j_B:Jerala_P9,114.0,158.0,11.0,4.0
1027__BW5_2Hx12j_B:Jerala_P10,51.0,14.0,1.0,13.0
1027__BW5_2Hx12j_B:Jerala_P11,750.0,682.0,53.0,53.0
1027__BW5_2Hx12j_B:Jerala_P12,716.0,97.0,55.0,18.0
1028__BW8_2Hx1_A:1028__BW8_2Hx1_B,525.0,843.0,85.0,114.0
1028__BW8_2Hx1_A:1029__BW8_2Hx2_A,837.0,1033.0,114.0,1239.0
1028__BW8_2Hx1_A:1029__BW8_2Hx2_B,591.0,533.0,80.0,52.0
1028__BW8_2Hx1_A:1030__BW8_2Hx12j_A,712.0,1625.0,87.0,234.0
1028__BW8_2Hx1_A:1030__BW8_2Hx12j_B,864.0,725.0,195.0,47.0
1028__BW8_2Hx1_A:1031__BW11_2Hx1_A,531.0,367.0,94.0,34.0
1028__BW8_2Hx1_A:1031__BW11_2Hx1_B,174.0,771.0,23.0,82.0
1028__BW8_2Hx1_A:1032__BW11_2Hx2_A,4.0,890.0,0.0,64.0
1028__BW8_2Hx1_A:1032__BW11_2Hx2_B,240.0,709.0,33.0,71.0
1028__BW8_2Hx1_A:1033__BW11_2Hx12j_A,482.0,2385.0,27.0,180.0
1028__BW8_2Hx1_A:1033__BW11_2Hx12j_B,695.0,482.0,203.0,24.0
1028__BW8_2Hx1_A:1034__BW1_2Hx1_A,574.0,1257.0,85.0,184.0
1028__BW8_2Hx1_A:1034__BW1_2Hx1_B,408.0,594.0,42.0,63.0
1028__BW8_2Hx1_A:1035__BW2_2Hx1_A,770.0,347.0,107.0,48.0
1028__BW8_2Hx1_A:1035__BW2_2Hx1_B,548.0,1125.0,115.0,184.0
1028__BW8_2Hx1_A:1036__BW3_2Hx1_A,600.0,724.0,76.0,69.0
1028__BW8_2Hx1_A:1036__BW3_2Hx1_B,349.0,839.0,61.0,130.0
